Instance,Income
178424,7.13E+04
178425,5.40E+04
178426,5.80E+04
178427,4.26E+04
178428,8.11E+04
178429,2.57E+04
178430,8.31E+04
178431,2.83E+04
178432,7.43E+04
178433,1.06E+05
178434,3.72E+04
178435,1.72E+04
178436,4.90E+04
178437,2.74E+04
178438,8.02E+04
178439,2.73E+04
178440,2.39E+04
178441,2.14E+04
178442,8.53E+04
178443,2.38E+04
178444,7.77E+04
178445,8.85E+04
178446,1.79E+04
178447,3.18E+04
178448,3.49E+04
178449,6.59E+04
178450,8.62E+04
178451,9.50E+04
178452,6.51E+04
178453,2.00E+04
178454,4.20E+04
178455,3.69E+04
178456,4.52E+04
178457,1.83E+04
178458,8.42E+04
178459,2.92E+04
178460,1.62E+04
178461,3.75E+04
178462,9.92E+04
178463,3.62E+04
178464,7.32E+04
178465,1.13E+05
178466,2.18E+04
178467,9.59E+04
178468,4.48E+04
178469,8.20E+04
178470,3.67E+04
178471,8.54E+04
178472,5.93E+04
178473,1.00E+05
178474,1.30E+05
178475,1.00E+05
178476,3.53E+04
178477,5.34E+04
178478,2.21E+04
178479,3.61E+04
178480,7.35E+04
178481,3.03E+04
178482,8.35E+04
178483,5.05E+04
178484,1.22E+05
178485,5.62E+04
178486,4.29E+04
178487,4.31E+04
178488,6.57E+04
178489,1.18E+05
178490,5.80E+04
178491,1.28E+05
178492,5.15E+04
178493,9.86E+04
178494,9.25E+04
178495,1.27E+05
178496,9.21E+04
178497,2.73E+04
178498,5.88E+04
178499,6.87E+04
178500,7.00E+04
178501,1.04E+05
178502,1.05E+05
178503,6.53E+04
178504,3.60E+04
178505,8.88E+04
178506,8.26E+04
178507,2.06E+04
178508,9.31E+04
178509,3.77E+04
178510,2.67E+04
178511,3.58E+04
178512,3.40E+04
178513,1.16E+05
178514,9.46E+04
178515,1.66E+04
178516,2.16E+04
178517,4.90E+04
178518,6.80E+04
178519,3.27E+04
178520,1.91E+04
178521,4.66E+04
178522,8.18E+04
178523,9.50E+04
178524,5.92E+04
178525,7.07E+04
178526,5.29E+04
178527,5.18E+04
178528,6.20E+04
178529,7.22E+04
178530,1.24E+04
178531,7.71E+04
178532,3.80E+04
178533,6.92E+04
178534,1.07E+05
178535,5.47E+04
178536,2.35E+04
178537,9.93E+04
178538,8.33E+04
178539,8.24E+04
178540,5.23E+04
178541,1.45E+04
178542,5.20E+04
178543,7.41E+04
178544,4.27E+04
178545,4.24E+04
178546,1.75E+04
178547,7.64E+04
178548,5.58E+04
178549,6.85E+04
178550,8.36E+04
178551,1.25E+04
178552,2.13E+04
178553,3.00E+04
178554,8.26E+04
178555,5.49E+04
178556,9.51E+04
178557,6.99E+04
178558,7.06E+04
178559,9.28E+04
178560,5.19E+04
178561,5.32E+04
178562,2.03E+04
178563,8.12E+04
178564,1.11E+05
178565,1.11E+05
178566,6.20E+04
178567,3.08E+04
178568,4.45E+04
178569,1.08E+05
178570,3.41E+04
178571,9.41E+03
178572,3.01E+04
178573,9.19E+04
178574,3.22E+04
178575,1.10E+05
178576,1.19E+04
178577,9.50E+04
178578,8.72E+04
178579,2.11E+04
178580,3.76E+04
178581,7.77E+04
178582,7.87E+04
178583,8.17E+04
178584,4.37E+04
178585,1.01E+05
178586,4.13E+04
178587,9.00E+04
178588,4.08E+04
178589,1.16E+04
178590,3.12E+04
178591,5.41E+04
178592,5.94E+04
178593,8.59E+04
178594,3.74E+04
178595,4.41E+04
178596,5.89E+04
178597,4.90E+04
178598,3.08E+04
178599,8.18E+04
178600,5.50E+04
178601,7.66E+04
178602,5.62E+04
178603,6.48E+04
178604,8.23E+04
178605,1.09E+05
178606,8.68E+04
178607,2.00E+04
178608,1.92E+04
178609,3.83E+04
178610,1.44E+04
178611,3.68E+04
178612,8.84E+04
178613,1.02E+05
178614,3.45E+04
178615,6.79E+04
178616,7.17E+04
178617,2.28E+04
178618,6.44E+03
178619,3.90E+04
178620,5.07E+04
178621,2.99E+04
178622,7.96E+04
178623,9.82E+04
178624,3.37E+04
178625,1.13E+04
178626,1.26E+04
178627,3.07E+04
178628,9.24E+04
178629,1.97E+04
178630,6.37E+04
178631,9.99E+03
178632,7.30E+04
178633,8.03E+03
178634,8.38E+04
178635,9.54E+04
178636,2.54E+04
178637,6.75E+04
178638,8.29E+04
178639,3.10E+04
178640,1.14E+05
178641,3.88E+04
178642,2.68E+04
178643,6.97E+04
178644,4.82E+04
178645,9.29E+04
178646,5.41E+04
178647,7.46E+04
178648,3.85E+04
178649,6.59E+04
178650,4.02E+04
178651,8.31E+04
178652,8.37E+04
178653,5.58E+04
178654,2.85E+04
178655,8.90E+04
178656,7.48E+04
178657,9.16E+04
178658,7.66E+04
178659,2.55E+04
178660,4.22E+04
178661,4.36E+04
178662,5.87E+04
178663,5.44E+04
178664,4.44E+04
178665,1.16E+04
178666,4.90E+04
178667,5.19E+04
178668,3.31E+04
178669,2.06E+04
178670,4.89E+04
178671,8.66E+04
178672,7.17E+04
178673,1.23E+04
178674,8.06E+04
178675,5.34E+04
178676,1.99E+04
178677,1.60E+04
178678,1.28E+05
178679,1.29E+04
178680,5.46E+04
178681,9.88E+04
178682,-2.00E+03
178683,5.11E+03
178684,8.95E+04
178685,6.67E+04
178686,2.64E+04
178687,4.70E+04
178688,4.63E+04
178689,2.65E+04
178690,1.06E+05
178691,5.53E+04
178692,1.10E+05
178693,2.33E+04
178694,2.87E+04
178695,2.40E+04
178696,3.63E+04
178697,4.87E+04
178698,5.45E+04
178699,2.47E+04
178700,4.60E+04
178701,9.64E+04
178702,7.47E+04
178703,3.16E+04
178704,5.99E+04
178705,2.01E+04
178706,-1.09E+04
178707,5.50E+04
178708,1.22E+05
178709,3.31E+04
178710,6.81E+04
178711,2.70E+04
178712,8.82E+04
178713,5.46E+04
178714,6.26E+04
178715,4.03E+04
178716,5.89E+04
178717,2.75E+04
178718,5.32E+04
178719,9.13E+04
178720,3.10E+04
178721,4.83E+04
178722,1.06E+05
178723,1.18E+05
178724,5.41E+04
178725,1.43E+04
178726,2.70E+04
178727,1.88E+04
178728,4.96E+04
178729,7.86E+04
178730,6.06E+04
178731,5.46E+04
178732,4.37E+04
178733,4.13E+04
178734,1.24E+05
178735,1.06E+05
178736,4.05E+04
178737,1.45E+04
178738,9.54E+04
178739,5.46E+04
178740,1.06E+05
178741,6.47E+04
178742,6.48E+04
178743,2.66E+04
178744,7.36E+04
178745,6.08E+04
178746,1.13E+05
178747,9.78E+04
178748,5.69E+04
178749,2.85E+04
178750,9.24E+04
178751,6.48E+04
178752,4.47E+04
178753,4.22E+04
178754,2.63E+04
178755,7.87E+04
178756,3.50E+04
178757,3.18E+04
178758,8.40E+04
178759,8.87E+04
178760,2.95E+04
178761,5.58E+04
178762,1.49E+05
178763,7.59E+04
178764,9.49E+04
178765,6.46E+04
178766,6.10E+04
178767,3.70E+04
178768,1.00E+05
178769,1.11E+05
178770,4.88E+04
178771,6.02E+04
178772,2.49E+04
178773,6.82E+04
178774,4.90E+04
178775,2.93E+04
178776,7.32E+04
178777,1.21E+04
178778,6.88E+04
178779,6.01E+04
178780,9.36E+04
178781,4.11E+04
178782,3.97E+04
178783,2.12E+04
178784,8.53E+04
178785,1.58E+03
178786,1.19E+04
178787,6.52E+04
178788,1.01E+05
178789,1.02E+05
178790,2.80E+04
178791,4.24E+04
178792,3.67E+04
178793,6.03E+04
178794,4.16E+04
178795,8.15E+04
178796,6.33E+04
178797,1.66E+04
178798,4.32E+04
178799,3.21E+04
178800,6.53E+04
178801,8.33E+04
178802,4.84E+04
178803,3.20E+04
178804,9.22E+04
178805,1.09E+04
178806,2.98E+04
178807,7.23E+04
178808,1.04E+05
178809,2.76E+04
178810,5.43E+04
178811,8.20E+04
178812,3.09E+04
178813,3.00E+04
178814,6.89E+04
178815,3.86E+04
178816,3.76E+04
178817,4.16E+04
178818,1.04E+05
178819,1.48E+04
178820,1.93E+04
178821,5.98E+04
178822,4.37E+04
178823,7.80E+04
178824,8.12E+04
178825,5.48E+04
178826,1.83E+04
178827,1.31E+04
178828,3.04E+04
178829,2.29E+04
178830,8.02E+04
178831,3.60E+04
178832,4.56E+04
178833,2.94E+04
178834,7.90E+04
178835,5.85E+04
178836,1.17E+05
178837,7.50E+04
178838,6.97E+04
178839,8.61E+04
178840,2.65E+04
178841,3.28E+04
178842,9.27E+04
178843,4.19E+04
178844,6.64E+04
178845,4.94E+04
178846,8.73E+03
178847,3.41E+04
178848,3.10E+04
178849,8.87E+04
178850,7.92E+04
178851,2.89E+04
178852,8.67E+04
178853,1.20E+05
178854,8.78E+04
178855,3.41E+04
178856,3.41E+04
178857,1.05E+04
178858,2.71E+04
178859,4.89E+04
178860,2.16E+04
178861,2.89E+04
178862,8.12E+04
178863,7.85E+04
178864,1.31E+04
178865,1.55E+04
178866,2.81E+04
178867,9.78E+04
178868,2.29E+04
178869,2.49E+04
178870,7.23E+04
178871,-1.00E+04
178872,6.18E+04
178873,6.40E+03
178874,7.55E+04
178875,8.26E+04
178876,9.22E+04
178877,5.63E+04
178878,5.15E+04
178879,4.29E+04
178880,5.49E+04
178881,7.95E+04
178882,4.84E+04
178883,1.45E+04
178884,4.47E+04
178885,2.98E+04
178886,1.25E+04
178887,7.48E+04
178888,5.12E+04
178889,2.02E+04
178890,1.06E+05
178891,4.13E+04
178892,9.30E+04
178893,2.76E+04
178894,5.31E+04
178895,9.48E+04
178896,2.38E+04
178897,4.68E+04
178898,1.05E+05
178899,2.62E+04
178900,9.75E+04
178901,5.42E+04
178902,6.01E+04
178903,4.59E+04
178904,1.50E+04
178905,3.39E+04
178906,2.11E+04
178907,2.09E+04
178908,2.60E+04
178909,1.17E+05
178910,1.03E+05
178911,5.51E+04
178912,9.53E+04
178913,3.30E+04
178914,3.96E+04
178915,7.19E+04
178916,7.04E+04
178917,9.11E+04
178918,7.52E+04
178919,5.71E+04
178920,1.02E+05
178921,1.98E+04
178922,2.36E+04
178923,8.33E+04
178924,3.17E+04
178925,2.43E+04
178926,5.11E+04
178927,2.06E+04
178928,1.02E+05
178929,8.48E+04
178930,8.38E+04
178931,5.37E+04
178932,7.92E+04
178933,5.53E+04
178934,6.38E+03
178935,2.18E+04
178936,1.11E+05
178937,8.22E+03
178938,9.98E+04
178939,2.48E+04
178940,1.11E+05
178941,5.31E+04
178942,8.05E+04
178943,3.49E+04
178944,2.43E+04
178945,1.27E+05
178946,6.33E+04
178947,1.38E+04
178948,7.27E+03
178949,5.08E+04
178950,5.68E+04
178951,9.19E+04
178952,1.06E+05
178953,9.64E+04
178954,3.84E+04
178955,8.76E+04
178956,3.77E+04
178957,6.99E+04
178958,2.56E+04
178959,1.27E+05
178960,1.17E+05
178961,3.08E+04
178962,6.15E+04
178963,9.61E+04
178964,9.98E+04
178965,3.61E+04
178966,6.51E+03
178967,7.70E+04
178968,5.19E+04
178969,3.08E+04
178970,7.64E+04
178971,7.10E+04
178972,5.64E+04
178973,-1.16E+02
178974,6.90E+04
178975,6.46E+04
178976,6.31E+04
178977,5.65E+04
178978,2.66E+04
178979,5.83E+04
178980,1.13E+05
178981,2.69E+04
178982,3.43E+04
178983,5.79E+04
178984,4.70E+04
178985,5.60E+04
178986,1.04E+05
178987,8.15E+04
178988,5.09E+04
178989,6.55E+04
178990,7.84E+04
178991,1.30E+05
178992,3.15E+04
178993,6.72E+04
178994,2.55E+04
178995,6.81E+04
178996,3.62E+04
178997,5.33E+04
178998,7.02E+04
178999,7.03E+04
179000,4.22E+04
179001,4.25E+04
179002,4.20E+04
179003,1.40E+04
179004,8.13E+04
179005,7.34E+04
179006,3.34E+04
179007,9.44E+04
179008,1.04E+05
179009,1.14E+05
179010,4.45E+04
179011,2.19E+04
179012,4.76E+04
179013,2.01E+04
179014,3.86E+04
179015,3.28E+04
179016,5.01E+04
179017,8.94E+04
179018,7.78E+04
179019,2.49E+04
179020,1.16E+05
179021,1.07E+05
179022,4.37E+04
179023,3.59E+04
179024,6.15E+04
179025,1.00E+05
179026,9.65E+04
179027,1.09E+05
179028,5.57E+04
179029,7.86E+03
179030,8.08E+04
179031,2.15E+04
179032,6.32E+04
179033,6.69E+04
179034,5.33E+04
179035,9.00E+04
179036,1.34E+04
179037,7.93E+04
179038,4.68E+04
179039,7.42E+04
179040,1.11E+05
179041,8.98E+04
179042,9.38E+04
179043,4.21E+04
179044,6.08E+04
179045,2.80E+04
179046,5.82E+04
179047,2.48E+04
179048,8.07E+04
179049,7.38E+04
179050,1.67E+04
179051,6.99E+04
179052,2.47E+04
179053,1.14E+04
179054,2.09E+04
179055,4.15E+04
179056,9.02E+04
179057,6.03E+04
179058,7.26E+04
179059,4.33E+04
179060,3.39E+04
179061,2.84E+04
179062,4.30E+04
179063,8.08E+04
179064,3.66E+04
179065,5.51E+04
179066,2.79E+04
179067,4.92E+04
179068,5.27E+04
179069,8.62E+04
179070,8.95E+04
179071,1.38E+05
179072,1.11E+05
179073,8.33E+04
179074,5.80E+04
179075,1.02E+05
179076,7.73E+04
179077,6.49E+04
179078,2.69E+04
179079,1.13E+05
179080,1.92E+04
179081,-1.43E+03
179082,9.40E+04
179083,1.63E+04
179084,6.95E+04
179085,2.72E+04
179086,2.40E+04
179087,9.53E+04
179088,8.46E+04
179089,6.25E+04
179090,6.54E+03
179091,4.29E+04
179092,4.98E+04
179093,2.65E+04
179094,9.37E+03
179095,5.24E+04
179096,4.06E+04
179097,1.25E+05
179098,4.45E+04
179099,7.97E+04
179100,9.25E+04
179101,2.91E+04
179102,3.17E+04
179103,8.15E+04
179104,6.02E+04
179105,1.89E+04
179106,9.18E+04
179107,6.02E+04
179108,1.16E+04
179109,6.12E+04
179110,2.11E+04
179111,3.46E+04
179112,2.57E+04
179113,8.26E+04
179114,2.53E+04
179115,9.01E+04
179116,8.10E+04
179117,6.21E+04
179118,8.28E+04
179119,6.50E+04
179120,7.21E+04
179121,9.86E+04
179122,7.46E+04
179123,2.56E+04
179124,1.41E+04
179125,1.22E+05
179126,2.77E+04
179127,7.53E+04
179128,9.52E+04
179129,7.46E+04
179130,5.39E+04
179131,2.90E+04
179132,4.56E+04
179133,4.35E+04
179134,3.09E+04
179135,5.15E+04
179136,1.84E+04
179137,8.49E+04
179138,1.09E+05
179139,7.25E+04
179140,3.43E+04
179141,7.04E+03
179142,6.13E+04
179143,5.70E+04
179144,1.21E+05
179145,9.71E+04
179146,7.32E+04
179147,2.25E+04
179148,3.89E+04
179149,4.41E+04
179150,1.07E+05
179151,3.27E+04
179152,7.39E+04
179153,8.32E+04
179154,8.30E+04
179155,8.70E+04
179156,6.65E+04
179157,6.19E+04
179158,9.96E+04
179159,7.31E+04
179160,4.27E+04
179161,9.71E+04
179162,1.80E+04
179163,1.79E+04
179164,4.22E+04
179165,2.42E+04
179166,8.84E+04
179167,9.86E+04
179168,9.54E+04
179169,4.82E+04
179170,1.74E+04
179171,6.92E+04
179172,1.89E+04
179173,7.07E+04
179174,2.84E+04
179175,1.43E+04
179176,4.89E+04
179177,3.14E+04
179178,7.04E+04
179179,6.48E+04
179180,9.37E+04
179181,4.73E+04
179182,2.67E+04
179183,1.12E+05
179184,4.12E+04
179185,5.98E+04
179186,4.61E+04
179187,1.41E+04
179188,9.26E+04
179189,9.30E+04
179190,3.10E+04
179191,5.59E+04
179192,2.42E+04
179193,2.80E+03
179194,2.40E+04
179195,4.88E+04
179196,5.78E+04
179197,2.31E+04
179198,7.40E+04
179199,1.26E+05
179200,1.19E+05
179201,9.03E+04
179202,6.24E+04
179203,8.82E+04
179204,1.11E+05
179205,6.47E+03
179206,6.05E+04
179207,6.20E+04
179208,5.34E+04
179209,8.41E+04
179210,6.00E+04
179211,5.96E+04
179212,2.95E+04
179213,6.34E+04
179214,9.16E+04
179215,9.27E+04
179216,5.53E+04
179217,7.79E+04
179218,4.31E+04
179219,9.91E+04
179220,4.40E+04
179221,1.05E+05
179222,5.63E+04
179223,1.07E+05
179224,1.47E+04
179225,1.05E+05
179226,2.73E+04
179227,1.20E+05
179228,6.40E+04
179229,4.80E+04
179230,2.80E+04
179231,7.21E+04
179232,6.72E+04
179233,6.65E+04
179234,1.82E+04
179235,7.89E+04
179236,3.65E+04
179237,1.55E+04
179238,1.80E+04
179239,1.02E+05
179240,7.90E+04
179241,3.26E+04
179242,9.72E+04
179243,4.65E+04
179244,1.15E+05
179245,5.96E+04
179246,7.65E+04
179247,1.02E+05
179248,3.63E+04
179249,1.14E+05
179250,7.94E+03
179251,6.91E+04
179252,8.25E+04
179253,3.31E+04
179254,4.40E+04
179255,3.54E+04
179256,7.22E+04
179257,1.13E+05
179258,4.99E+04
179259,3.31E+04
179260,5.31E+04
179261,1.87E+04
179262,2.20E+04
179263,9.51E+04
179264,1.34E+04
179265,3.09E+04
179266,3.36E+04
179267,7.31E+04
179268,5.69E+04
179269,7.60E+03
179270,8.72E+04
179271,7.08E+04
179272,2.12E+04
179273,5.11E+04
179274,9.14E+04
179275,5.47E+04
179276,5.65E+04
179277,1.38E+04
179278,2.27E+04
179279,1.06E+05
179280,3.67E+04
179281,7.30E+04
179282,6.03E+04
179283,7.28E+04
179284,2.90E+04
179285,4.72E+04
179286,1.06E+05
179287,3.30E+04
179288,5.06E+04
179289,4.98E+04
179290,3.54E+04
179291,5.43E+04
179292,4.28E+04
179293,7.18E+04
179294,1.02E+05
179295,5.67E+04
179296,1.57E+04
179297,2.01E+04
179298,6.48E+04
179299,3.76E+03
179300,4.91E+04
179301,3.36E+04
179302,9.94E+04
179303,8.73E+04
179304,1.47E+04
179305,5.78E+04
179306,7.85E+04
179307,1.51E+04
179308,7.55E+04
179309,6.85E+04
179310,3.73E+04
179311,2.65E+04
179312,1.01E+05
179313,3.61E+04
179314,5.26E+04
179315,3.60E+04
179316,5.22E+04
179317,7.53E+04
179318,9.15E+04
179319,5.78E+04
179320,1.06E+05
179321,8.11E+04
179322,8.33E+04
179323,3.06E+04
179324,7.51E+04
179325,2.85E+04
179326,1.01E+05
179327,2.67E+04
179328,3.82E+04
179329,2.78E+04
179330,1.08E+04
179331,4.43E+04
179332,5.15E+04
179333,8.14E+04
179334,3.98E+04
179335,1.35E+05
179336,3.71E+04
179337,4.69E+04
179338,3.14E+04
179339,5.33E+04
179340,-1.01E+04
179341,5.17E+04
179342,6.32E+04
179343,3.02E+04
179344,1.04E+05
179345,1.17E+05
179346,1.02E+05
179347,9.09E+04
179348,7.68E+04
179349,7.82E+04
179350,5.43E+04
179351,2.95E+04
179352,9.44E+04
179353,9.55E+04
179354,5.77E+04
179355,7.39E+04
179356,1.53E+04
179357,3.40E+04
179358,4.50E+04
179359,4.21E+04
179360,1.30E+04
179361,8.02E+04
179362,8.79E+04
179363,4.05E+04
179364,9.17E+04
179365,7.50E+04
179366,3.33E+04
179367,8.00E+04
179368,4.95E+04
179369,2.88E+04
179370,9.14E+04
179371,9.34E+04
179372,9.47E+04
179373,9.68E+04
179374,6.79E+03
179375,9.54E+04
179376,3.45E+04
179377,2.42E+04
179378,9.91E+04
179379,8.74E+04
179380,1.93E+03
179381,3.94E+04
179382,4.12E+04
179383,4.01E+04
179384,1.48E+04
179385,1.22E+05
179386,3.54E+04
179387,4.47E+04
179388,9.64E+04
179389,4.26E+04
179390,4.86E+04
179391,3.66E+04
179392,5.32E+04
179393,8.23E+04
179394,1.19E+05
179395,8.67E+04
179396,7.44E+04
179397,8.80E+04
179398,6.87E+03
179399,5.40E+04
179400,4.29E+04
179401,6.50E+04
179402,7.19E+04
179403,7.93E+04
179404,3.05E+04
179405,8.85E+04
179406,9.86E+04
179407,9.51E+04
179408,4.24E+04
179409,5.94E+04
179410,6.99E+04
179411,1.01E+05
179412,7.59E+04
179413,7.52E+04
179414,8.37E+04
179415,3.89E+04
179416,5.53E+04
179417,6.63E+04
179418,3.19E+04
179419,3.13E+04
179420,4.92E+04
179421,1.84E+04
179422,4.77E+04
179423,1.48E+04
179424,1.11E+05
179425,7.27E+04
179426,1.18E+05
179427,7.23E+04
179428,9.76E+04
179429,6.84E+04
179430,1.08E+05
179431,9.46E+04
179432,4.80E+04
179433,8.01E+04
179434,1.69E+04
179435,8.91E+04
179436,7.98E+04
179437,3.87E+04
179438,4.40E+04
179439,9.15E+04
179440,2.42E+04
179441,1.05E+05
179442,2.15E+04
179443,1.04E+05
179444,9.17E+04
179445,1.16E+05
179446,1.89E+04
179447,2.96E+04
179448,5.49E+04
179449,5.28E+04
179450,8.34E+04
179451,3.67E+04
179452,6.16E+04
179453,5.24E+04
179454,8.41E+04
179455,6.69E+04
179456,3.53E+04
179457,1.59E+04
179458,5.53E+03
179459,7.84E+04
179460,8.15E+04
179461,9.81E+04
179462,5.48E+04
179463,4.89E+04
179464,3.41E+04
179465,6.18E+03
179466,3.85E+04
179467,6.15E+04
179468,6.40E+04
179469,3.09E+04
179470,3.39E+04
179471,7.80E+04
179472,4.43E+04
179473,-4.15E+03
179474,4.54E+04
179475,6.41E+04
179476,6.83E+04
179477,4.88E+04
179478,2.95E+04
179479,4.16E+04
179480,3.41E+04
179481,2.12E+04
179482,3.02E+04
179483,5.29E+04
179484,7.12E+04
179485,7.12E+04
179486,8.36E+04
179487,8.44E+04
179488,7.36E+04
179489,5.48E+04
179490,2.30E+04
179491,1.58E+04
179492,9.36E+04
179493,2.25E+04
179494,8.35E+04
179495,7.81E+04
179496,2.67E+04
179497,7.89E+04
179498,4.17E+04
179499,6.43E+04
179500,1.09E+05
179501,5.37E+04
179502,3.31E+04
179503,2.28E+04
179504,7.75E+04
179505,6.94E+04
179506,8.56E+03
179507,9.54E+04
179508,3.54E+04
179509,4.91E+04
179510,8.32E+04
179511,6.18E+04
179512,1.93E+04
179513,1.16E+05
179514,6.34E+04
179515,3.49E+04
179516,3.05E+04
179517,2.49E+04
179518,1.95E+04
179519,9.49E+04
179520,5.28E+04
179521,2.16E+04
179522,9.66E+04
179523,1.65E+04
179524,4.29E+04
179525,1.08E+05
179526,5.15E+04
179527,1.10E+05
179528,6.38E+04
179529,7.45E+04
179530,2.95E+04
179531,1.20E+05
179532,5.51E+04
179533,3.26E+04
179534,2.38E+04
179535,3.81E+04
179536,6.39E+04
179537,3.88E+04
179538,9.86E+04
179539,9.53E+04
179540,9.46E+04
179541,3.20E+04
179542,1.04E+05
179543,2.86E+04
179544,4.09E+04
179545,8.96E+04
179546,6.02E+04
179547,6.53E+04
179548,3.52E+04
179549,4.39E+04
179550,7.31E+04
179551,9.80E+04
179552,3.07E+04
179553,7.13E+04
179554,8.38E+04
179555,8.84E+04
179556,7.93E+04
179557,3.09E+04
179558,1.16E+05
179559,6.98E+04
179560,7.19E+04
179561,2.34E+04
179562,5.27E+04
179563,3.14E+04
179564,3.05E+04
179565,2.87E+04
179566,7.00E+03
179567,4.84E+04
179568,-1.56E+02
179569,8.32E+04
179570,7.25E+04
179571,8.62E+04
179572,4.52E+04
179573,1.06E+05
179574,5.94E+04
179575,7.01E+04
179576,1.61E+04
179577,3.40E+04
179578,1.13E+05
179579,4.01E+04
179580,3.05E+04
179581,1.31E+05
179582,7.70E+04
179583,5.01E+04
179584,1.08E+05
179585,2.56E+04
179586,5.43E+04
179587,7.47E+04
179588,2.43E+04
179589,6.66E+04
179590,8.54E+04
179591,6.71E+04
179592,1.21E+05
179593,7.06E+04
179594,1.05E+05
179595,6.19E+04
179596,1.72E+04
179597,4.10E+04
179598,7.46E+04
179599,5.80E+04
179600,7.77E+04
179601,8.84E+04
179602,3.81E+04
179603,2.41E+04
179604,9.74E+04
179605,1.05E+05
179606,1.38E+05
179607,5.51E+04
179608,6.19E+04
179609,5.04E+04
179610,8.17E+04
179611,1.10E+05
179612,3.07E+04
179613,7.70E+04
179614,1.08E+05
179615,9.10E+04
179616,2.11E+04
179617,4.01E+04
179618,5.15E+04
179619,5.05E+04
179620,3.04E+04
179621,3.26E+04
179622,3.94E+04
179623,2.33E+04
179624,7.55E+04
179625,5.29E+04
179626,6.93E+04
179627,3.21E+04
179628,2.24E+04
179629,5.68E+04
179630,7.92E+04
179631,2.68E+04
179632,2.10E+04
179633,3.85E+04
179634,2.07E+04
179635,5.77E+04
179636,4.95E+04
179637,3.95E+04
179638,3.86E+04
179639,6.84E+04
179640,5.84E+04
179641,1.72E+04
179642,1.65E+04
179643,1.11E+05
179644,9.82E+04
179645,9.11E+04
179646,1.22E+05
179647,7.53E+04
179648,5.21E+04
179649,6.58E+04
179650,2.79E+04
179651,9.57E+04
179652,6.22E+04
179653,7.69E+03
179654,1.11E+04
179655,3.56E+04
179656,3.99E+04
179657,5.96E+04
179658,7.51E+04
179659,6.47E+04
179660,1.69E+04
179661,2.20E+04
179662,6.02E+04
179663,4.13E+04
179664,5.76E+04
179665,3.67E+04
179666,6.43E+04
179667,7.61E+04
179668,9.55E+04
179669,4.42E+04
179670,8.22E+04
179671,8.67E+03
